dte,band,spread_type,flow_mode,spread_width,entry_time_pst,entry_time_et,time_bucket,expected_win_pct,expected_roi_pct,sharpe,expected_credit,max_risk_per_contract,avg_pnl,n_trades,trade_score
3,P98,put_spread,neutral,5,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.9,22.18,0.441,926.52,4177.65,433.86,48,72.60038046509402
1,P98,iron_condor,with_flow,20,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.2,23.78,0.414,845.77,3556.9,400.04,52,72.59987385082516
1,P98,iron_condor,against_flow,20,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.2,23.78,0.414,845.77,3556.9,400.04,52,72.59987385082516
3,P98,put_spread,neutral,15,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.7,26.96,0.479,1170.19,4340.45,506.62,47,72.59981716181503
1,P97,iron_condor,against_flow,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,29.26,0.39,1412.13,4826.2,674.3,61,72.59904707637479
1,P97,iron_condor,with_flow,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,29.26,0.39,1412.13,4826.2,674.3,61,72.59904707637479
1,P98,iron_condor,neutral,5,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.1,23.67,0.448,1118.19,4723.94,540.7,53,72.59525402735851
1,P100,iron_condor,with_flow,30,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.9,20.15,0.597,998.13,4953.74,453.46,47,72.59085359546525
1,P100,iron_condor,against_flow,30,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.9,20.15,0.597,998.13,4953.74,453.46,47,72.59085359546525
1,P95,iron_condor,neutral,30,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.0,32.33,0.388,1468.42,4542.53,645.08,60,72.58933278261233
1,P97,iron_condor,neutral,20,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,27.11,0.341,1322.54,4877.68,628.29,59,72.58580998343474
1,P98,iron_condor,against_flow,25,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,26.17,0.426,1092.02,4172.2,474.38,56,72.58413405397633
1,P98,iron_condor,with_flow,25,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,26.17,0.426,1092.02,4172.2,474.38,56,72.58413405397633
3,P99,iron_condor,neutral,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.1,30.47,0.446,1630.43,5350.14,765.25,51,72.58371993443163
1,P100,iron_condor,neutral,45,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.9,50.06,0.324,4287.85,8564.81,741.74,62,72.58213644786049
5,P100,put_spread,with_flow,75,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.46,0.687,2081.0,10169.0,1040.86,14,72.5777617268168
1,P98,iron_condor,neutral,35,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.3,34.38,0.387,2214.17,6440.56,975.38,54,72.57632003428272
1,P100,iron_condor,with_flow,25,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,29.73,0.603,2403.89,8084.96,1098.25,55,72.57022899804082
1,P100,iron_condor,against_flow,25,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,29.73,0.603,2403.89,8084.96,1098.25,55,72.57022899804082
1,P99,iron_condor,neutral,5,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,31.48,0.453,2059.95,6544.31,1092.9,61,72.57008994683932
1,P98,iron_condor,with_flow,10,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,34.14,0.32,1881.2,5509.86,705.21,56,72.56485629398932
1,P98,iron_condor,against_flow,10,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,34.14,0.32,1881.2,5509.86,705.21,56,72.56485629398932
5,P99,put_spread,against_flow,20,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.0,29.13,0.543,1745.84,5994.16,544.38,25,72.5630809387804
1,P97,iron_condor,neutral,25,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.4,26.27,0.455,1586.6,6040.69,744.96,62,72.55838004847129
1,P98,iron_condor,with_flow,25,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,22.19,0.463,1025.67,4622.43,452.42,58,72.55822858215268
1,P98,iron_condor,against_flow,25,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,22.19,0.463,1025.67,4622.43,452.42,58,72.55822858215268
3,P100,put_spread,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),93.9,25.46,0.47,836.39,3284.82,358.61,33,72.5536136835504
1,P98,put_spread,neutral,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.9,24.93,0.416,1173.83,4709.15,511.97,47,72.54755095399382
1,P100,iron_condor,neutral,20,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.7,28.93,0.584,2206.05,7625.12,1031.11,60,72.54740954109575
1,P95,put_spread,against_flow,25,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.7,20.52,0.508,692.26,3372.96,266.2,23,72.54350998529482
1,P99,iron_condor,with_flow,40,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.3,32.19,0.367,2498.72,7763.16,1336.18,58,72.53977048779105
1,P99,iron_condor,against_flow,40,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.3,32.19,0.367,2498.72,7763.16,1336.18,58,72.53977048779105
1,P100,put_spread,neutral,50,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.7,27.01,0.59,2215.56,8203.05,573.72,43,72.53061752945551
1,P100,put_spread,neutral,45,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.7,27.01,0.59,2215.56,8203.05,573.72,43,72.53061752945551
3,P95,call_spread,with_flow,25,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.0,24.38,0.511,1027.0,4213.0,425.98,25,72.53021101352954
1,P100,iron_condor,neutral,25,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,28.7,0.591,2257.27,7865.9,1032.31,62,72.525620679134
1,P100,iron_condor,neutral,10,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,27.73,0.398,1617.97,5834.25,722.75,59,72.52453273771263
3,P100,iron_condor,neutral,5,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.4,39.1,0.386,3233.72,8270.29,885.21,65,72.52129488445992
1,P99,iron_condor,neutral,50,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.5,36.13,0.404,2447.33,6774.37,1010.42,67,72.5168040518897
1,P98,iron_condor,against_flow,5,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,23.77,0.438,1114.0,4686.9,537.88,51,72.51371286991402
1,P98,iron_condor,with_flow,5,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,23.77,0.438,1114.0,4686.9,537.88,51,72.51371286991402
3,P100,iron_condor,neutral,40,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),98.2,28.16,0.459,1958.61,6954.98,908.29,56,72.50763731311953
1,P95,iron_condor,with_flow,20,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.2,33.91,0.425,1650.4,4867.21,661.01,52,72.50663028203016
1,P95,iron_condor,with_flow,15,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.2,33.91,0.425,1650.44,4867.21,661.03,52,72.50663028203016
1,P95,iron_condor,against_flow,20,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.2,33.91,0.425,1650.4,4867.21,661.01,52,72.50663028203016
1,P95,iron_condor,against_flow,15,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.2,33.91,0.425,1650.44,4867.21,661.03,52,72.50663028203016
1,P100,iron_condor,against_flow,20,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.2,29.98,0.592,2350.83,7840.17,1079.91,53,72.50196509386913
1,P100,iron_condor,with_flow,20,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.2,29.98,0.592,2350.83,7840.17,1079.91,53,72.50196509386913
3,P100,iron_condor,against_flow,5,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,41.07,0.391,3595.58,8754.35,939.94,57,72.5000785238196
3,P100,iron_condor,with_flow,5,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,41.07,0.391,3595.58,8754.35,939.94,57,72.5000785238196
3,P100,iron_condor,neutral,10,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.4,39.03,0.386,3234.09,8285.31,885.39,65,72.49941088565183
3,P99,put_spread,neutral,85,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.7,34.28,0.549,3264.7,9522.53,865.64,47,72.48228217290993
3,P100,iron_condor,against_flow,10,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,41.0,0.391,3596.0,8771.47,940.15,57,72.47811952386544
3,P100,iron_condor,with_flow,10,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,41.0,0.391,3596.0,8771.47,940.15,57,72.47811952386544
1,P99,iron_condor,with_flow,45,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,29.01,0.609,2309.65,7960.42,1055.08,55,72.47693024865522
1,P99,iron_condor,against_flow,45,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,29.01,0.609,2309.65,7960.42,1055.08,55,72.47693024865522
3,P100,put_spread,with_flow,60,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.64,0.64,1881.9,9118.1,940.95,20,72.47343942268674
3,P100,put_spread,with_flow,55,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.64,0.64,1881.9,9118.1,940.95,20,72.47343942268674
3,P100,put_spread,neutral,30,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.5,21.97,0.468,927.68,4222.32,393.42,40,72.47323241251256
3,P100,iron_condor,against_flow,40,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.9,28.8,0.451,1979.54,6872.23,906.93,48,72.45826348070423
3,P100,iron_condor,with_flow,40,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.9,28.8,0.451,1979.54,6872.23,906.93,48,72.45826348070423
1,P99,iron_condor,neutral,20,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,30.12,0.479,1850.66,6144.43,771.81,56,72.456980527079
3,P100,iron_condor,with_flow,35,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),98.0,28.59,0.445,1939.33,6783.35,888.51,49,72.45589570418745
3,P100,iron_condor,against_flow,35,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),98.0,28.59,0.445,1939.33,6783.35,888.51,49,72.45589570418745
3,P100,iron_condor,neutral,35,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),98.2,27.98,0.454,1924.4,6877.12,892.44,57,72.45519412777442
1,P99,iron_condor,neutral,15,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,30.1,0.479,1849.59,6144.43,771.28,56,72.451980527079
1,P99,iron_condor,neutral,40,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.5,31.32,0.371,2454.57,7836.57,1304.75,65,72.4501369680868
1,P99,iron_condor,neutral,10,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,30.74,0.454,2015.03,6556.02,1053.31,62,72.44763132815335
1,P98,iron_condor,neutral,25,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.5,21.03,0.463,961.26,4570.62,427.54,66,72.43727396502005
5,P99,iron_condor,neutral,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.4,31.41,0.396,2643.33,8416.58,855.89,64,72.43676209220372
3,P100,iron_condor,neutral,60,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),100.0,22.7,0.574,2094.83,9227.0,1047.64,65,72.43455175029803
1,P99,iron_condor,against_flow,25,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.2,29.53,0.531,1916.79,6491.02,841.96,53,72.4316798453864
1,P99,iron_condor,with_flow,25,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.2,29.53,0.531,1916.79,6491.02,841.96,53,72.4316798453864
3,P99,iron_condor,with_flow,25,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.7,28.16,0.395,1560.8,5541.64,694.44,44,72.42903992319962
3,P99,iron_condor,against_flow,25,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.7,28.16,0.395,1560.8,5541.64,694.44,44,72.42903992319962
5,P99,iron_condor,neutral,40,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.5,31.18,0.392,2603.26,8348.03,843.02,65,72.42677481154236
1,P95,iron_condor,neutral,25,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.8,33.76,0.406,1515.25,4487.92,590.66,65,72.4244074225922
5,P98,iron_condor,against_flow,40,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.2,45.39,0.503,3894.46,8580.35,1148.87,57,72.42240724737336
5,P98,iron_condor,with_flow,35,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.2,45.39,0.503,3894.63,8580.35,1148.96,57,72.42240724737336
5,P98,iron_condor,with_flow,40,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.2,45.39,0.503,3894.46,8580.35,1148.87,57,72.42240724737336
5,P98,iron_condor,against_flow,35,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.2,45.39,0.503,3894.63,8580.35,1148.96,57,72.42240724737336
1,P95,iron_condor,neutral,15,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.8,32.05,0.412,1514.36,4725.6,609.97,58,72.4207668020992
5,P95,put_spread,against_flow,5,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.2,22.18,0.482,752.0,3390.86,299.55,21,72.41920871401355
1,P100,iron_condor,neutral,15,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,26.47,0.542,1564.1,5908.06,719.44,62,72.41870597285742
1,P100,iron_condor,neutral,20,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,26.47,0.542,1564.0,5908.31,719.4,62,72.41856273367512
1,P98,iron_condor,neutral,10,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.1,23.26,0.448,1118.28,4808.75,540.75,53,72.4180850012997
3,P97,put_spread,with_flow,35,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.28,0.539,1336.67,6591.9,668.33,21,72.41602660841336
3,P97,put_spread,with_flow,40,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.28,0.539,1336.67,6591.9,668.33,21,72.41602660841336
1,P98,iron_condor,with_flow,40,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.7,32.58,0.394,2105.03,6461.92,548.17,60,72.41205533958947
1,P98,iron_condor,against_flow,35,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.7,32.58,0.394,2105.03,6461.92,548.17,60,72.41205533958947
1,P98,iron_condor,with_flow,35,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.7,32.58,0.394,2105.03,6461.92,548.17,60,72.41205533958947
1,P98,iron_condor,against_flow,40,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.7,32.58,0.394,2105.03,6461.92,548.17,60,72.41205533958947
1,P99,iron_condor,against_flow,55,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,26.14,0.443,2241.81,8577.1,1121.02,58,72.41079046530879
1,P99,iron_condor,with_flow,55,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),100.0,26.14,0.443,2241.81,8577.1,1121.02,58,72.41079046530879
3,P98,put_spread,with_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),90.9,33.66,0.481,1202.0,3570.73,328.5,11,72.40409557429433
1,P95,iron_condor,neutral,35,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.5,30.49,0.474,1659.99,5444.15,690.34,67,72.38816806572193
1,P100,iron_condor,with_flow,25,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,29.36,0.505,1854.21,6314.71,724.29,56,72.38720799529986
1,P100,iron_condor,against_flow,25,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,29.36,0.505,1854.21,6314.71,724.29,56,72.38720799529986
1,P97,iron_condor,neutral,15,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,26.52,0.341,1311.03,4944.36,630.28,58,72.38301290359115
5,P98,put_spread,neutral,35,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.7,25.52,0.612,1389.85,5447.11,529.7,46,72.36767176723069
5,P99,put_spread,against_flow,25,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.0,28.57,0.544,1746.56,6113.44,544.74,25,72.36598054123374
1,P97,iron_condor,neutral,35,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.4,35.99,0.381,2339.0,6498.4,974.02,65,72.36318065985473
1,P95,iron_condor,neutral,20,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.8,31.88,0.414,1518.98,4764.05,612.28,58,72.3601087520072
3,P100,put_spread,with_flow,45,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.62,0.621,1846.33,8953.67,923.17,15,72.35672092114184
3,P100,put_spread,with_flow,50,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.62,0.621,1846.33,8953.67,923.17,15,72.35672092114184
1,P95,iron_condor,with_flow,35,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,38.24,0.305,1876.97,4908.83,643.51,65,72.35429061507529
1,P95,iron_condor,against_flow,35,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,38.24,0.305,1876.97,4908.83,643.51,65,72.35429061507529
5,P98,put_spread,with_flow,15,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.4,28.76,0.528,1340.33,4659.67,389.58,18,72.34614944405935
5,P99,put_spread,against_flow,50,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.2,26.99,0.619,1847.19,6845.12,607.69,26,72.34128953765602
3,P98,put_spread,neutral,20,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.7,26.93,0.452,1178.09,4375.11,492.43,47,72.33981363554288
5,P95,put_spread,against_flow,10,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.2,22.02,0.482,752.0,3414.67,299.55,21,72.3380813577886
1,P98,iron_condor,with_flow,10,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,23.33,0.438,1114.1,4775.04,537.93,51,72.3249465889291
1,P98,iron_condor,against_flow,10,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,23.33,0.438,1114.1,4775.04,537.93,51,72.3249465889291
5,P97,put_spread,with_flow,10,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.7,28.46,0.719,1283.25,4508.42,199.54,12,72.32314392625355
5,P97,put_spread,with_flow,5,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.7,28.46,0.719,1283.25,4508.42,199.54,12,72.32314392625355
1,P100,iron_condor,neutral,5,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.2,25.49,0.557,1982.56,7778.19,920.45,57,72.31979229293705
1,P97,put_spread,against_flow,25,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.4,22.31,0.435,673.78,3020.67,288.78,18,72.3185476483694
3,P97,iron_condor,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.4,26.64,0.508,1419.86,5330.39,603.76,56,72.31607067400323
1,P97,put_spread,against_flow,30,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,23.08,0.443,705.94,3058.76,302.03,17,72.3125973400986
1,P95,iron_condor,neutral,25,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.7,27.51,0.336,1164.1,4231.15,473.41,61,72.31234731101473
5,P100,put_spread,neutral,25,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.5,45.9,0.358,3724.02,8113.48,393.39,40,72.30403349980526
3,P95,iron_condor,neutral,30,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),90.2,50.39,0.352,3646.13,7236.28,637.31,61,72.29735103948438
3,P99,iron_condor,neutral,5,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.0,29.97,0.437,1618.9,5402.1,758.49,50,72.29076393439588
1,P98,iron_condor,neutral,30,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.1,31.7,0.401,2190.61,6911.38,904.27,69,72.28677808773355
1,P99,iron_condor,neutral,35,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.5,25.87,0.481,1803.22,6969.79,843.24,68,72.28502691544507
3,P98,iron_condor,with_flow,15,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,34.74,0.395,2674.69,7698.6,911.01,55,72.28287493830047
3,P98,iron_condor,with_flow,20,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,34.74,0.395,2674.69,7698.6,911.01,55,72.28287493830047
3,P98,iron_condor,against_flow,20,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,34.74,0.395,2674.69,7698.6,911.01,55,72.28287493830047
3,P98,iron_condor,against_flow,15,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,34.74,0.395,2674.69,7698.6,911.01,55,72.28287493830047
3,P100,put_spread,with_flow,5,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.14,0.544,1391.25,6908.75,696.12,20,72.28187968156324
3,P100,put_spread,with_flow,10,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),100.0,20.14,0.544,1391.25,6908.75,696.12,20,72.28187968156324
1,P99,iron_condor,with_flow,50,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,27.13,0.538,2266.35,8352.35,902.27,51,72.28103566960196
1,P99,iron_condor,against_flow,45,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,27.13,0.538,2266.35,8352.35,902.27,51,72.28103566960196
1,P99,iron_condor,with_flow,45,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,27.13,0.538,2266.35,8352.35,902.27,51,72.28103566960196
1,P99,iron_condor,against_flow,50,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.0,27.13,0.538,2266.35,8352.35,902.27,51,72.28103566960196
1,P99,iron_condor,neutral,45,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.3,25.93,0.552,2159.31,8326.98,876.62,58,72.28033115607339
1,P99,iron_condor,neutral,50,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.3,25.93,0.552,2159.22,8326.98,876.58,58,72.28033115607339
1,P97,put_spread,neutral,35,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.7,25.24,0.374,1158.91,4591.09,488.77,44,72.27826398088472
1,P100,iron_condor,neutral,10,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.2,25.37,0.557,1982.56,7813.37,920.45,57,72.27821495014315
1,P97,iron_condor,with_flow,30,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.6,28.22,0.334,1230.62,4360.14,489.7,58,72.2740086740334
1,P97,iron_condor,against_flow,30,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.6,28.22,0.334,1230.62,4360.14,489.7,58,72.2740086740334
1,P98,iron_condor,with_flow,45,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,34.05,0.418,2648.73,7779.05,1167.12,56,72.26750802797257
1,P98,iron_condor,against_flow,45,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,34.05,0.418,2648.73,7779.05,1167.12,56,72.26750802797257
5,P98,put_spread,with_flow,60,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,27.87,0.73,2116.26,7594.26,792.32,19,72.26106798424073
5,P98,iron_condor,neutral,35,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),90.6,45.88,0.506,3861.55,8416.27,1100.86,64,72.2543496180612
1,P99,call_spread,against_flow,15,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,20.42,0.549,630.62,3088.12,265.38,16,72.25343226299495
1,P99,call_spread,against_flow,60,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.3,38.35,0.451,2494.6,6505.4,904.7,15,72.24986898576567
1,P100,put_spread,with_flow,60,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.9,43.91,0.439,4348.0,9902.0,532.75,14,72.24929398101393
1,P100,put_spread,with_flow,55,11:30,14:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.9,43.91,0.439,4348.0,9902.0,532.75,14,72.24929398101393
1,P99,iron_condor,with_flow,60,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,28.48,0.529,2972.31,10436.93,1383.04,59,72.24827231379342
1,P99,iron_condor,with_flow,55,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,28.48,0.529,2972.31,10436.93,1383.04,59,72.24827231379342
