dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient,rank_metric,rank
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,15,44,100.0,1742.68,2168.11,13,22654.84,80.38,1324.41,17217.33,757562.5,133.25,1.0,24607.0,4599.77,0.288,1.0,True,True,True,True,True,True,76.994,84.32,0.6108592276222148,62.52592276222148,total_pnl,1
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,20,41,100.0,1858.0,2271.1,13,24154.0,81.81,1415.22,18397.86,754312.3,165.0,1.0,24607.0,4755.49,0.298,1.0,True,True,True,True,True,True,77.523,84.47,0.6231429703667827,63.80429703667827,total_pnl,2
1,P95,2.5/97.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,10,38,94.7,2046.61,1451.05,20,40932.2,141.04,973.89,19477.8,740156.4,211.0,-915.0,11106.0,2435.71,0.4,1.1,True,True,True,True,True,True,93.662,81.76,0.6711622618104132,69.11622618104131,total_pnl,3
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,15,34,100.0,2171.91,2148.97,13,28234.83,101.07,1672.28,21739.64,739147.8,180.25,1.0,24607.0,5197.34,0.322,1.0,True,True,True,True,True,True,83.541,84.83,0.7781774524539664,79.42774524539664,total_pnl,4
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,15,34,100.0,2171.91,2148.97,13,28234.83,101.07,1672.28,21739.64,739147.8,180.25,1.0,24607.0,5197.34,0.322,1.0,True,True,True,True,True,True,83.541,84.83,0.7781774524539664,79.42774524539664,total_pnl,5
1,P95,2.5/97.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,5,34,97.1,2195.88,1460.76,20,43917.6,150.32,1084.12,21682.4,737201.6,184.5,-440.0,11106.0,2543.31,0.426,1.1,True,True,True,True,True,True,97.90599999999999,84.07000000000001,0.74216161450204,76.346161450204,total_pnl,6
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,20,33,100.0,2223.39,2235.03,13,28904.07,99.48,1715.79,22305.27,736073.9,165.0,1.0,24607.0,5271.03,0.326,1.0,True,True,True,True,True,True,83.104,84.89,0.7676809707252251,78.3980970725225,total_pnl,7
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,20,33,100.0,2223.39,2235.03,13,28904.07,99.48,1715.79,22305.27,736073.9,165.0,1.0,24607.0,5271.03,0.326,1.0,True,True,True,True,True,True,83.104,84.89,0.7676809707252251,78.3980970725225,total_pnl,8
1,P95,2.5/97.5 pct of 100d moves,36,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,5,48,97.9,2319.67,2466.42,12,27836.04,94.05,1241.52,14898.24,715115.5,250.0,-968.0,10310.0,2191.9,0.566,1.0,True,True,True,True,True,True,82.825,86.81,0.5033692558445033,53.16692558445033,total_pnl,9
1,P95,2.5/97.5 pct of 100d moves,36,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,5,48,97.9,2319.67,2466.42,12,27836.04,94.05,1241.52,14898.24,715115.5,250.0,-968.0,10310.0,2191.9,0.566,1.0,True,True,True,True,True,True,82.825,86.81,0.5033692558445033,53.16692558445033,total_pnl,10
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,5,35,97.1,1389.97,1390.54,21,29189.37,99.96,953.31,20019.51,700682.8,47.5,-435.0,20018.0,3415.83,0.279,1.0,True,True,True,True,True,True,81.328,81.86500000000001,0.6855681965279675,69.95181965279674,total_pnl,11
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,5,35,97.1,1389.97,1390.54,21,29189.37,99.96,953.31,20019.51,700682.8,47.5,-435.0,20018.0,3415.83,0.279,1.0,True,True,True,True,True,True,81.328,81.86500000000001,0.6855681965279675,69.95181965279674,total_pnl,12
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,5,43,97.7,1197.37,1476.72,20,23947.4,81.08,808.95,16179.0,695697.0,50.0,-435.0,20018.0,3089.37,0.262,1.0,True,True,True,True,True,True,75.794,82.09000000000002,0.5478018852592231,56.090188525922315,total_pnl,13
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,10,36,100.0,1377.33,1430.56,20,27546.6,96.28,952.81,19056.2,686023.2,104.25,0.5,20018.0,3362.75,0.283,1.0,True,True,True,True,True,True,81.714,84.245,0.6660398724974835,68.01898724974836,total_pnl,14
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,10,36,100.0,1377.33,1430.56,20,27546.6,96.28,952.81,19056.2,686023.2,104.25,0.5,20018.0,3362.75,0.283,1.0,True,True,True,True,True,True,81.714,84.245,0.6660398724974835,68.01898724974836,total_pnl,15
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,10,45,100.0,1166.76,1527.73,19,22168.44,76.37,794.69,15099.11,679460.0,96.5,0.5,20018.0,3017.1,0.263,1.0,True,True,True,True,True,True,75.541,83.945,0.5201769946260137,53.33269946260137,total_pnl,16
1,P95,2.5/97.5 pct of 100d moves,36,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,10,49,98.0,2348.92,2666.55,11,25838.12,88.09,1235.51,13590.61,665939.9,255.0,-968.0,9451.0,2137.48,0.578,1.0,True,True,True,True,True,True,81.207,87.07000000000001,0.46333652097279254,49.223652097279256,total_pnl,17
1,P95,2.5/97.5 pct of 100d moves,36,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,10,49,98.0,2348.92,2666.55,11,25838.12,88.09,1235.51,13590.61,665939.9,255.0,-968.0,9451.0,2137.48,0.578,1.0,True,True,True,True,True,True,81.207,87.07000000000001,0.46333652097279254,49.223652097279256,total_pnl,18
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,10,50,100.0,2433.54,3210.02,9,21901.86,75.81,1388.86,12499.74,624987.0,90.5,2.0,19610.0,3625.03,0.383,1.0,True,True,True,True,True,True,76.57300000000001,85.745,0.432663970940991,45.181397094099104,total_pnl,19
1,P95,2.5/97.5 pct of 100d moves,36,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,10,55,96.4,2135.89,2934.71,10,21358.9,72.78,1086.1,10861.0,597355.0,245.0,-1877.0,9451.0,2077.61,0.523,1.0,True,True,True,True,True,True,75.26400000000001,84.965,0.3700876747617311,39.623767476173114,total_pnl,20
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,5,48,100.0,2466.17,3290.02,9,22195.53,74.96,1382.33,12440.97,597166.6,90.5,2.0,16729.0,3401.81,0.406,1.0,True,True,True,True,True,True,76.548,86.09,0.4201585400696652,44.04585400696652,total_pnl,21
1,P95,2.5/97.5 pct of 100d moves,36,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,5,54,96.3,2105.63,2761.78,10,21056.3,76.24,1088.52,10885.2,587800.8,237.75,-1877.0,10310.0,2126.53,0.512,1.0,True,True,True,True,True,True,76.142,84.72,0.3941371144696536,41.97371144696536,total_pnl,22
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,20,52,100.0,2292.94,3711.38,8,18343.52,61.78,1376.01,11008.08,572420.2,250.25,1.0,25862.0,3833.08,0.359,1.0,True,True,True,True,True,True,72.124,85.385,0.37075427469027694,38.870427469027696,total_pnl,23
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,20,52,100.0,2292.94,3711.38,8,18343.52,61.78,1376.01,11008.08,572420.2,250.25,1.0,25862.0,3833.08,0.359,1.0,True,True,True,True,True,True,72.124,85.385,0.37075427469027694,38.870427469027696,total_pnl,24
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,25,64,100.0,2525.14,3997.8,7,17675.98,63.16,1262.57,8837.99,565631.4,291.25,0.5,14460.0,2458.83,0.513,1.0,True,True,True,True,True,True,74.078,87.695,0.31581619890940016,34.146619890940016,total_pnl,25
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,15,52,100.0,2250.6,3672.31,8,18004.8,61.29,1354.84,10838.72,563613.4,248.25,1.0,25862.0,3825.43,0.354,1.0,True,True,True,True,True,True,71.92699999999999,85.31,0.3689339952237148,38.663399522371485,total_pnl,26
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,15,52,100.0,2250.6,3672.31,8,18004.8,61.29,1354.84,10838.72,563613.4,248.25,1.0,25862.0,3825.43,0.354,1.0,True,True,True,True,True,True,71.92699999999999,85.31,0.3689339952237148,38.663399522371485,total_pnl,27
1,P95,2.5/97.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,20,61,95.1,2048.77,3478.41,8,16390.16,58.9,1121.67,8973.36,547375.0,171.5,-2363.0,23781.0,3535.87,0.317,1.0,True,True,True,True,True,True,68.38999999999999,80.835,0.3224662992574194,33.831629925741936,total_pnl,28
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,10,45,100.0,2300.98,3259.38,9,20708.82,70.6,1341.7,12075.3,543388.5,61.5,2.0,19610.0,3679.86,0.365,1.0,True,True,True,True,True,True,74.83,85.475,0.4116427050543355,42.98927050543355,total_pnl,29
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,10,45,100.0,2300.98,3259.38,9,20708.82,70.6,1341.7,12075.3,543388.5,61.5,2.0,19610.0,3679.86,0.365,1.0,True,True,True,True,True,True,74.83,85.475,0.4116427050543355,42.98927050543355,total_pnl,30
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,30,68,100.0,2629.21,4898.78,6,15775.26,53.67,1314.6,7887.6,536356.8,386.5,0.5,14460.0,2395.95,0.549,1.0,True,True,True,True,True,True,71.59100000000001,88.235,0.26835252858875064,29.580252858875063,total_pnl,31
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,20,61,98.4,2176.75,3802.44,7,15237.25,57.25,1251.29,8759.03,534300.8,262.5,-1997.0,25862.0,3610.23,0.347,1.0,True,True,True,True,True,True,69.845,83.92500000000001,0.3290755409684308,34.64255409684308,total_pnl,32
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,25,57,100.0,2667.96,3768.82,7,18675.72,70.79,1333.98,9337.86,532258.0,274.0,0.5,14460.0,2576.45,0.518,1.0,True,True,True,True,True,True,76.417,87.77,0.3539516347291725,37.98516347291725,total_pnl,33
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,25,57,100.0,2667.96,3768.82,7,18675.72,70.79,1333.98,9337.86,532258.0,274.0,0.5,14460.0,2576.45,0.518,1.0,True,True,True,True,True,True,76.417,87.77,0.3539516347291725,37.98516347291725,total_pnl,34
1,P97,1.5/98.5 pct of 100d moves,36,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,15,61,98.4,2140.66,3769.13,7,14984.62,56.79,1233.24,8632.68,526593.5,258.5,-1997.0,25862.0,3602.7,0.342,1.0,True,True,True,True,True,True,69.65700000000001,83.85000000000001,0.32719486990366475,34.42948699036648,total_pnl,35
1,P95,2.5/97.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,15,58,94.8,2044.33,3596.5,8,16354.64,56.84,1124.48,8995.84,521758.7,156.5,-2363.0,23781.0,3619.53,0.311,1.0,True,True,True,True,True,True,67.562,80.50500000000001,0.31265953009870706,32.820953009870706,total_pnl,36
1,P95,2.5/97.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,20,53,94.3,2231.02,3500.49,8,17848.16,63.73,1227.48,9819.84,520451.5,166.5,-2363.0,23781.0,3783.55,0.324,1.0,True,True,True,True,True,True,69.509,80.3,0.35065947910149725,36.68594791014972,total_pnl,37
1,P95,2.5/97.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,20,53,94.3,2231.02,3500.49,8,17848.16,63.73,1227.48,9819.84,520451.5,166.5,-2363.0,23781.0,3783.55,0.324,1.0,True,True,True,True,True,True,69.509,80.3,0.35065947910149725,36.68594791014972,total_pnl,38
1,P95,2.5/97.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,neutral,15,43,100.0,1724.88,2123.86,14,24148.32,81.21,864.13,12097.82,520206.3,250.0,0.5,8946.0,1699.19,0.509,1.0,True,True,True,True,True,True,79.453,87.635,0.4068676843106419,43.23176843106419,total_pnl,39
1,P95,2.5/97.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,10,32,93.8,1654.44,1382.0,21,34743.24,119.71,768.55,16139.55,516465.6,221.5,-915.0,8949.0,1901.38,0.404,1.0,True,True,True,True,True,True,86.853,81.10000000000001,0.5561143270622286,57.63143270622287,total_pnl,40
1,P95,2.5/97.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,10,32,93.8,1654.44,1382.0,21,34743.24,119.71,768.55,16139.55,516465.6,221.5,-915.0,8949.0,1901.38,0.404,1.0,True,True,True,True,True,True,86.853,81.10000000000001,0.5561143270622286,57.63143270622287,total_pnl,41
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,15,57,100.0,2267.82,3686.68,8,18142.56,61.51,1130.91,9047.28,515695.0,280.0,0.5,14460.0,2360.56,0.479,1.0,True,True,True,True,True,True,73.243,87.185,0.3067556717697224,33.07056717697224,total_pnl,42
1,P95,2.5/97.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,with_flow,5,28,96.4,1779.68,1383.93,21,37373.28,128.6,873.05,18334.05,513353.4,211.0,-440.0,8949.0,1995.36,0.438,1.0,True,True,True,True,True,True,91.16,83.69,0.6308483810597356,65.27483810597356,total_pnl,43
1,P95,2.5/97.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),iron_condor,against_flow,5,28,96.4,1779.68,1383.93,21,37373.28,128.6,873.05,18334.05,513353.4,211.0,-440.0,8949.0,1995.36,0.438,1.0,True,True,True,True,True,True,91.16,83.69,0.6308483810597356,65.27483810597356,total_pnl,44
1,P95,2.5/97.5 pct of 100d moves,36,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,10,57,98.2,1613.26,2899.54,10,16132.6,55.64,897.82,8978.2,511757.4,175.0,-975.0,13276.0,2157.86,0.416,1.0,True,True,True,True,True,True,69.952,84.8,0.30964221911061757,33.044221911061754,total_pnl,45
1,P98,1.0/99.0 pct of 100d moves,48,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,20,57,100.0,2250.42,3739.18,8,18003.36,60.18,1120.61,8964.88,510998.2,274.0,0.5,14460.0,2363.89,0.474,1.0,True,True,True,True,True,True,72.794,87.11,0.29969405056723664,32.33940505672366,total_pnl,46
1,P95,2.5/97.5 pct of 100d moves,36,08:00,11:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,5,57,98.2,1607.82,2899.54,10,16078.2,55.45,895.1,8951.0,510207.0,175.0,-975.0,13276.0,2158.89,0.415,1.0,True,True,True,True,True,True,69.885,84.785,0.3087041392772647,32.94541392772647,total_pnl,47
1,P99,0.5/99.5 pct of 100d moves,60,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,30,63,96.8,2859.63,4724.21,6,17157.78,60.53,1340.44,8042.64,506686.3,360.0,-3955.0,15755.0,2884.68,0.465,1.0,True,True,True,True,True,True,71.209,84.41499999999999,0.28373844515802643,30.69884451580264,total_pnl,48
1,P95,2.5/97.5 pct of 100d moves,36,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,10,43,97.7,2081.58,2641.44,11,22897.38,78.8,1066.86,11735.46,504624.8,116.5,-935.0,7605.0,2097.01,0.509,1.0,True,True,True,True,True,True,77.58,85.79500000000002,0.40389333091041246,42.934333091041246,total_pnl,49
1,P95,2.5/97.5 pct of 100d moves,36,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,25,66,97.0,2670.0,4475.42,6,16020.0,59.66,1270.32,7621.92,503046.7,216.25,-2927.0,13017.5,2862.51,0.444,1.0,True,True,True,True,True,True,70.838,84.26,0.28384375097756187,30.604375097756186,total_pnl,50
1,P95,2.5/97.5 pct of 100d moves,36,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,30,69,95.7,2634.48,4487.0,6,15806.88,58.71,1205.03,7230.18,498882.4,256.5,-3447.0,13025.5,2857.68,0.422,1.0,True,True,True,True,True,True,69.68299999999999,82.89,0.2685602852685536,28.966028526855357,total_pnl,51
